id,user,bio,slug,gender,image,date_of_birth,address,location,linkedin,twitter,personal_website,phone_code,phone_number,industry,position,experiences,interests,education_level,department,availability,awards,certifications,capabilities,opportunities,completion_status,last_login,created_at,updated_at
U3850V,2564,Court whatever fire smile.,nacb/profile/brucewheeler,Male,https://dummyimage.com/249x866,1964-09-01,"['60.11666700', '19.90000000']",Aland Islands,https://www.vincent.info/,https://collins.info/,http://www.evans-dixon.net/,358-18,2170486167,Advertising,Production Manager,"['Civil Engineering', 'Chemical Engineering']","['Cannabis Research', 'Cannabis Edibles', 'Cannabis Community Outreach', 'Cannabis Community Outreach', 'Cannabis Industry Trends', 'Cannabis Accessories', 'Cannabis Supply Chain Innovations']",PhD in Film Studies,Corporate Training,True,"['Best Data Analytics Collaboration', 'Exceptional Field Definition Recognition', 'Top Performance in Data Privacy Solutions']",[],"Serv362,Pro345,Serv112,Serv164,Pro129","OPR003,OPR040,OPR072,OPR099",Completed,2024-05-24 12:41:51,2024-07-30 20:56:21,2024-09-23 00:30:07
U3851K,1597,Machine get stock simply.,nacb/profile/randall48,Female,https://placekitten.com/122/566,1986-10-24,"['38.75286690', '48.84750150']","Azerbaijan, Lankaran District",https://rivas-thompson.com/,http://www.petty.net/,https://www.gonzales.com/,994,7021541957,"Stone, Clay, Glass and Concrete Manufacturing",Chief Marketing Officer (CMO),['Environmental Science'],['Cannabis Health Benefits'],BS in Finance,Product Strategy,True,[],[],"Pro055,Pro303,Pro283,Pro329","OPR035,OPR105,OPR106",Completed,2024-05-09 08:01:05,2023-08-08 12:53:42,2023-10-13 03:11:31
U3852Q,1776,Natural evidence side whatever understand show.,nacb/profile/kristina12,Male,https://dummyimage.com/662x923,1983-03-06,"['47.11296540', '92.31107520']","Mongolia, Khovd Province",https://www.fischer-browning.com/,http://perez.net/,https://www.salazar.com/,976,2348855990,Airlines,Chief Human Resources Officer (CHRO),"['Marine Biology', 'Research']","['Cannabis Diversity and Inclusion', 'Cannabis Distribution Networks']",BS in Music,Accounting,True,[],"['Customer Service Representative', 'Product Sales Specialist']","Pro101,Serv108,Serv176,Pro261","OPR056,OPR036,OPR084,OPR113,OPR068",Completed,2024-01-19 15:26:31,2021-04-17 20:07:45,2022-11-08 22:34:32
U3853Y,1460,Station usually attack yeah bring somebody environment.,nacb/profile/woodthomas,Male,https://dummyimage.com/567x555,1944-03-21,"['17.12577590', '-62.56198110']","Bermuda, Saint George's",https://www.riddle.info/,https://www.gonzalez.com/,http://archer.com/,1-441,6472993755,Retail Office Equipment,Controller,"['Cloud Computing', 'Event Planning']",['Cannabis Social Responsibility'],MS in Business Administration,Facilities Management,False,['Correlation Identification Recognition'],"['Patient Care Advocate', 'Product Development Specialist', 'Registered Nurse (RN)']","Pro119,Pro051,Pro255","OPR119,OPR021,OPR007,OPR057",Completed,2024-06-27 12:06:02,2023-09-21 02:38:21,2024-02-18 12:31:58
U3854P,1729,Before too tell effect true notice include.,nacb/profile/stefanie95,Female,https://placekitten.com/580/489,1953-01-09,"['40.72028090', '126.56211370']","North Korea, Chagang Province",http://gray-brown.com/,https://www.flores-barnes.com/,http://www.wilcox.com/,850,3423644636,Lumber and Wood Production,Harvest Manager,"['Innovation', 'Banking']","['Cannabis Pain Management', 'Cannabis Industry Events', 'Recreational Cannabis', 'Cannabis Technology']",Associate Degree in Business Administration,Recruitment,False,"['Best Data Science Implementation Excellence', 'Exceptional Macro-Level Analysis Recognition']",[],"Serv148,Serv226,Pro069,Pro295","OPR005,OPR040",In Progress,2024-05-22 09:26:49,2023-07-01 06:52:56,2024-05-28 20:17:58
U3855S,1952,Father do show one foot science available anything.,nacb/profile/johnsonsusan,Female,https://dummyimage.com/26x167,2006-03-16,"['-15.65960560', '32.71813750']","Mozambique, Tete Province",http://www.williams-bell.com/,http://www.cook.biz/,https://www.underwood.com/,258,7518964379,Travel,Shift Supervisor,"['Space Science', 'Robotics', 'Taxation']",['Cannabis Health Benefits'],BS in Physics,Administrative Support,True,"['Community-Level Analysis Recognition', 'Best Advanced Analytics Tool', 'Top Data Science Innovation Award']",['Product Safety Tester'],"Serv138,Pro073","OPR088,OPR046,OPR083,OPR093",Completed,2024-07-01 09:28:56,2023-05-29 16:55:59,2024-02-19 14:22:35
U3856D,2253,Performance once above new foot southern scene.,nacb/profile/iburke,Male,https://dummyimage.com/621x558,2001-08-27,"['4.62041280', '115.14148400']","Brunei, Temburong District",http://www.barnes-cohen.com/,http://www.perez-bishop.org/,http://www.young.com/,673,5898579427,Ground Passenger Transportation,Loss Prevention Specialist,"['Wildlife Conservation', 'Chemical Engineering', 'Quality Assurance']","['Cannabis Security and Safety', 'Cannabis Distribution Networks']",MS in Information Technology,Health and Safety,True,['Outstanding Data Privacy Protection'],[],"Pro163,Pro139,Pro043,Pro001",OPR118,In Progress,2024-03-27 16:32:41,2020-07-12 16:11:01,2021-11-30 07:48:39
U3857O,3348,Leg member story after leave.,nacb/profile/ejohnson,Female,https://dummyimage.com/110x626,1987-02-08,"['43.99617390', '22.86795150']","Bulgaria, Vidin Province",http://torres-wagner.biz/,http://king.com/,https://mcdonald.com/,359,2828777666,Furnishings Fixtures and Appliances,Chief Financial Officer (CFO),"['Molecular Biology', 'International Relations']","['Cannabis Product Development', 'Cannabis Investment', 'Cannabis Accessories', 'Cannabis Processing', 'Cannabis Strains', 'Cannabis Industry Certifications', 'Cannabis Soil and Nutrients', 'Cannabis Intellectual Property']",PhD in Chemistry,Technical Consulting,False,['Excellence in Customer Data Management'],"['Certified Financial Planner (CFP)', 'Cultivation Consultant']","Serv094,Pro361","OPR050,OPR077,OPR079,OPR059",Not Started,2024-07-16 00:39:50,2022-03-16 14:30:53,2022-09-22 14:04:42
U3858O,1861,Rock back western certain.,nacb/profile/curtismichelle,Lesbian,https://picsum.photos/351/534,1998-11-13,"['41.60056260', '42.06883830']","Georgia, Adjara",http://www.montgomery-whitaker.com/,https://martinez.com/,https://www.smith.com/,995,3446050886,Apparel Retail,Public Policy Manager,['Sound Engineering'],"['Cannabis Distribution Networks', 'Cannabis Customer Experience', 'Cannabis Regulatory Compliance', 'Cannabis Strains']",PhD in Psychology,Financial Management,False,['Correlation Identification Recognition'],['Budtender'],"Pro061,Pro325","OPR059,OPR026,OPR099,OPR018",In Progress,2024-03-16 15:45:14,2020-07-30 13:22:00,2020-11-25 10:35:29
U3859R,1851,This reality single into thought weight paper expert.,nacb/profile/kwaters,Female,https://dummyimage.com/895x469,1964-06-28,"['44.70091530', '8.03569110']","Romania, Alba",http://www.ortega.com/,https://smith.com/,http://www.mcdonald.com/,40,7862209397,Web Design and Development,Intellectual Property Lawyer,"['Media Production', 'Astrophysics', 'Human Development']","['Cannabis Industry Events', 'Cannabis Marketing', 'Cannabis Regulations', 'Recreational Cannabis', 'Cannabis Retail', 'Cannabis Industry Events', 'Cannabis Mental Health', 'Cannabis Sales Strategies']",BS in Management,Project Implementation,False,"['Top Data Security Initiative', 'Excellence in Data Analytics Platforms']",['Researcher'],Serv248,OPR051,Completed,2024-07-11 17:23:20,2021-11-30 00:56:32,2022-06-13 13:32:30
U3860D,2341,Dog resource during carry.,nacb/profile/sean54,Male,https://placekitten.com/951/986,2004-03-26,"['-26.50819990', '31.37131640']","Eswatini, Manzini District",http://www.gibson-lamb.net/,http://www.wolfe.com/,http://lee.com/,268,5569940002,Real Estate and Equipment Services,Clinical Research Associate,['Chemical Engineering'],"['Medical Cannabis', 'Cannabis Soil and Nutrients']",BS in International Relations,Corporate Responsibility,False,[],"['Nutrient Specialist', 'Salesforce Certified Administrator', 'AWS Certified Solutions Architect']","Serv274,Serv306,Pro199,Pro117,Serv150","OPR012,OPR117,OPR063,OPR067,OPR041",In Progress,2024-03-28 01:25:01,2024-11-12 01:31:36,2024-11-13 22:49:39
U3861D,3593,Compare thought get lawyer individual community wind require.,nacb/profile/normantran,Male,https://dummyimage.com/302x473,1977-07-17,"['48.20817430', '16.37381890']","Austria, Vienna",http://www.lee-davis.com/,http://pace-english.com/,https://spencer-booker.info/,43,7676147890,Airlines and Aviation,Logistics Analyst,['Photography'],"['Cannabis Franchise Opportunities', 'Cannabis Startups', 'Cannabis Franchise Opportunities', 'Cannabis Industry Trends', 'Cannabis Packaging', 'Cannabis Research and Development', 'Cannabis Consumption Methods', 'Cannabis Conferences', 'Cannabis Dispensary Operations', 'Cannabis Industry Trends']",BS in Nursing,Finance,False,"['Asset Profiling Achievement Recognition', 'Exceptional Data Analytics Tools Innovation']",['Organizational Development Consultant'],"Pro125,Serv028,Pro045,Serv262,Pro105","OPR104,OPR078,OPR067,OPR101,OPR110",Completed,2024-05-13 01:47:11,2024-06-01 12:55:15,2024-08-31 10:03:48
U3862Z,733,Interesting concern focus happen leader.,nacb/profile/williamsscott,Female,https://dummyimage.com/183x864,1993-06-14,"['-41.59168830', '173.76240530']","New Zealand, Marlborough Region",https://ruiz.com/,http://morton.info/,https://stafford-moore.biz/,64,1725857680,Mobile Computing Software Products,Content Creator,"['Quality Assurance', 'Chemistry']","['Cannabis Intellectual Property', 'Cannabis Health Benefits', 'Cannabis Education', 'Cannabis Workshops', 'Cannabis Clinical Trials', 'Cannabis Workshops', 'Cannabis Emerging Markets', 'Cannabis Cultivation Techniques', 'Cannabis Emerging Markets']",PhD in Finance,Contract Management,True,[],['Certified Financial Planner (CFP)'],"Pro249,Pro149,Pro061",OPR085,In Progress,2024-03-25 09:45:57,2023-09-07 08:17:02,2024-06-11 13:17:04
U3863T,1076,Analysis sign factor do sport clearly catch first.,nacb/profile/brian38,Female,https://dummyimage.com/327x384,1954-08-30,"['9.11967510', '-79.29021330']","Panama, Panamá Oeste Province",https://riggs.com/,https://www.richard-barr.org/,http://www.taylor-pham.info/,507,9675279516,General Services,IT Director,"['Science', 'Energy', 'Public Health']","['Cannabis Consumer Behavior', 'Cannabis Legalization', 'Cannabis Retail Management', 'Cannabis Industry Events']",MS in Education,Customer Insights,False,"['Best Use of Data in Strategic Planning', 'Excellence in Big Data Solutions Implementation']","['Product Safety Tester', 'Team Building Facilitator', 'SPHR (Senior Professional in Human Resources)']","Pro227,Serv308,Serv192","OPR056,OPR001,OPR031",Completed,2024-05-30 09:40:33,2020-07-31 00:47:35,2024-11-01 05:26:55
U3864N,1050,Against dark too return who field over according.,nacb/profile/catherine85,Male,https://picsum.photos/278/330,2006-01-31,"['13.68235800', '-89.66281110']","El Salvador, Sonsonate Department",http://mcdaniel.net/,http://www.cabrera.info/,http://www.johnson-pope.info/,503,6872111987,Glass Product Manufacturing,Fleet Manager,['Community Development'],"['Cannabis Community Outreach', 'Cannabis Consumer Behavior', 'Cannabis Technology', 'Cannabis Concentrates', 'Cannabis for Chronic Conditions', 'Cannabis Sustainability', 'Cannabis Cultivation Techniques', 'Cannabis Community Outreach', 'Cannabis Sustainability']",Associate Degree in Economics,IT Solutions,True,"['Best Data Governance Practices', 'Best Innovation in Machine Learning']","['Certified Supply Chain Professional (CSCP)', 'Product Developer', 'Market Research Analyst']","Pro357,Pro361,Serv368","OPR087,OPR013",Completed,2024-06-24 20:36:55,2021-05-24 14:26:40,2022-07-31 23:28:25
U3865F,2450,Have network kind air bank fill successful.,nacb/profile/qwallace,Female,https://picsum.photos/850/999,1990-10-10,"['-25.25698760', '32.53727410']","Mozambique, Maputo Province",https://www.galvan-evans.com/,http://www.lewis.com/,http://www.rollins.com/,258,8306686324,Beverages - Non-Alcoholic,Research Scientist,"['Instructional Design', 'Microbiology', 'Networking']","['Cannabis Retail', 'Cannabis International Markets', 'Cannabis Marketing', 'Medical Cannabis', 'Cannabis Sales Strategies', 'Cannabis Social Responsibility', 'Cannabis Business Development']",BS in Public Health,Product Engineering,True,['Outstanding Achievement in Data Science Collaboration'],"['Retail Specialist', 'Lean Management Specialist']","Serv154,Serv316,Serv288","OPR103,OPR034,OPR077",Completed,2024-04-23 15:51:46,2022-11-29 17:14:50,2023-12-20 15:14:07
U3866O,1704,Enjoy above worry party political.,nacb/profile/ningram,Male,https://dummyimage.com/866x169,1947-04-05,"['17.03221210', '54.14252140']","Oman, Dhofar",http://www.bonilla.org/,https://www.sanchez.com/,https://hebert-gonzalez.com/,968,4298194603,REIT - Healthcare Facilities,Education Specialist,"['Exercise Science', 'Product Management', 'Zoological Studies']","['Cannabis Branding', 'Cannabis International Markets', 'Cannabis Dispensary Operations']",MS in Theatre,Legal Compliance,False,"['Best Use of Analytics in Business Strategy', 'Best Data Science Collaboration', 'Exceptional Performance in Data Analytics Tools']",['Policy Advocate'],"Serv310,Serv266,Pro083","OPR076,OPR024,OPR066",Completed,2024-06-16 09:53:45,2022-10-05 15:46:35,2023-12-02 06:16:12
U3867U,3758,Effect know example pattern technology.,nacb/profile/nlewis,Female,https://dummyimage.com/946x149,1960-07-21,"['33.88861060', '35.49547720']","Lebanon, Beirut",http://joseph.net/,https://www.moore-armstrong.net/,https://murray.com/,961,2798874049,Metal One Mining,Franchise Consultant,"['Writing', 'Venture Capital']","['Cannabis Consumer Behavior', 'Cannabis Accessories', 'Cannabis Community Outreach']",BS in Anthropology,Financial Planning and Analysis,True,"['Hypothesis Testing Excellence', 'Outstanding Data Privacy Protection']","['Operations Manager', 'Certified Internal Auditor (CIA)']","Pro067,Serv366,Serv330","OPR038,OPR064,OPR036,OPR049,OPR050",Completed,2024-02-04 12:26:57,2021-02-02 05:06:57,2023-02-16 18:54:14
U3868T,2413,Necessary television tree first hotel present follow.,nacb/profile/xbauer,Male,https://placekitten.com/14/44,1958-08-05,"[None, None]","Dominica, Saint John Parish",http://ramos.com/,https://www.turner-jackson.com/,http://www.johnson.org/,1-767,5888660185,Travel Services,Production Supervisor,['Cognitive Science'],['Cannabis Legalization'],BS in Environmental Science,Operational Excellence,True,"['Prescriptive Analytics Achievement', 'Exceptional Performance in Data Management Solutions', 'Innovation in Real-time Data Solutions']",[],"Pro031,Serv244,Pro123,Pro037","OPR017,OPR116,OPR109,OPR089",Completed,2024-02-21 11:41:45,2023-01-09 14:13:05,2024-04-02 05:46:38
U3869R,2459,Whole majority month though.,nacb/profile/ngarza,Female,https://placekitten.com/176/269,1994-05-05,"['49.46666666', '-2.58333333']",Guernsey and Alderney,https://jackson-howell.com/,http://johnson.com/,https://richard-davis.com/,44-1481,8461555012,Airlines,Production Technician,"['Supply Chain Management', 'Film Production', 'Data Science']","['Cannabis Taxation', 'Cannabis Pain Management', 'Cannabis Retail Management', 'Cannabis Cultivation Techniques', 'Cannabis Industry Certifications']",Associate Degree in History,Financial Management,True,"['Data Storage Efficiency', 'Outstanding Achievement in Data Visualization Tools', 'Best Asset Performance Analytics Recognition']",['Industry Professional'],Serv350,"OPR047,OPR048,OPR039,OPR060",Completed,2024-02-10 02:55:30,2024-01-28 18:57:01,2024-11-20 04:21:42
U3870U,3845,Clear speak message relate.,nacb/profile/ashleyhughes,Male,https://placekitten.com/625/179,1946-10-17,"['13.92673930', '-60.91909880']","Saint Lucia, Dennery Quarter",https://jones.com/,http://bryant.com/,https://www.dillon-blake.com/,1-758,6310962690,Marine Shipping,Network Administrator,"['Game Design', 'Environmental Science', 'Mechanical Engineering']","['Cannabis Business Development', 'Cannabis Franchise Opportunities', 'Cannabis Extraction Methods', 'Cannabis Business Development', 'Cannabis Clinical Trials', 'Cannabis Conferences', 'Cannabis Social Responsibility', 'Cannabis Clinical Trials', 'Cannabis Industry Certifications']",PhD in Accounting,Compliance,True,[],['Facility Manager'],"Pro051,Serv150,Serv008,Pro131,Serv324","OPR076,OPR023",Completed,2024-02-25 16:44:46,2022-11-01 20:31:34,2023-05-19 01:59:25
U3871Y,819,Choice about cut drive.,nacb/profile/willie24,Male,https://dummyimage.com/974x754,1995-02-20,"['3.42097850', '8.61606740']","Equatorial Guinea, Bioko Sur Province",http://www.mitchell-smith.net/,http://www.doyle-buckley.org/,http://singh.org/,240,8077111392,Other Precious Metals and Mining,Agronomist,"['Marketing', 'Zoological Studies']","['Cannabis Business Development', 'Cannabis Research and Development', 'Recreational Cannabis']",Associate Degree in Business Administration,HR Business Partner,True,[],"['Cisco CCNA (Cisco Certified Network Associate)', 'Risk Management Specialist']","Serv108,Serv044,Serv356,Serv082,Serv166","OPR029,OPR044,OPR084",Completed,2024-03-04 11:55:13,2023-03-11 18:36:56,2024-08-05 16:40:33
